rộng lượng	magnanimous	0	0	0
rửa giải	elute	0	0	0
rửa giải	elution	0	0	0
rửa nhọt	abstergent	0	0	0
rữa vết thương	deterge	0	0	0
rước	procession	0	0	0
rườm rà	prolix	0	0	0
ruột thẳng	proctology	0	0	0
ruột thừa	appendectomy	0	0	0
ruột và dạ dày	gastroenterologist	0	0	0
sắc lịnh	edict	0	0	0
sắc tái	pallor	0	0	0
sắc thái	nuance	0	0	0
sai	erroneous	0	0	0
sai khiến được	dirigible	0	0	0
sán lá	trematode	0	0	0
sân thượng	terrace	0	0	0
sân trường học	quadrangle	0	0	0
sản xuất	produce	0	0	0
sáng suốt	lucid	0	0	0
sang trọng	lavish	0	0	0
sành	terracotta	0	0	0
sanh giống tốt	eugenics	0	0	0
sanh sản phân thể	fission	0	0	0
sao	stellar	0	0	0
sao băng	bolide	0	0	0
sao chép lại	scribe	0	0	0
sắp theo thứ tự	seriate	0	0	0
sắp xảy ra	imminent	0	0	0
sát khuẩn	germicide	0	0	0
sau	posterior	0	0	0
sau buổi trưa	postmeridian	0	0	0
sáu mươi	sexagesimal	0	0	0
sáu mươi tuổi	sexagenarian	0	0	0
sâu rộng	extensive	0	0	0
say đắm người nào	enchantress	0	0	0
say mê	infatuation	0	0	0
selen	selenium	0	0	0
se-thuê nhà	se-tenant	0	0	0
sĩ quan quân nhu	quartermaster	0	0	0
siêng năng	diligence	0	0	0
siêng năng	sedulous	0	0	0
siết lại	constrict	0	0	0
sin	sinusoidal	0	0	0
sinh	sentient	0	0	0
sinh cơ quan	organogenesis	0	0	0
sinh tinh	spermatogenesis	0	0	0
sinh vật đơn bào	protozoan	0	0	0
sinh viên của nhiều trường học	intercollegiate	0	0	0
sinh viên trường quân sự	cadet	0	0	0
số bị trừ	subtrahend	0	0	0
số chia được	quotient	0	0	0
sợ chổ vây kín	claustrophobia	0	0	0
số điện thoại	toll	0	0	0
số dư	surplus	0	0	0
số ít	singular	0	0	0
số ít nhứt	paucity	0	0	0
sở trường	forte	0	0	0
số tử vong	mortality	0	0	0
số vô tỉ	incommensurable	0	0	0
sốc phản vệ	anaphylaxis	0	0	0
sợi tơ	filament	0	0	0
sợi tổng hợp	synthetic	0	0	0
sợi trục	axon	0	0	0
soma	somatic	0	0	0
sơn lâm học	silviculture	0	0	0
sống lại	resurgent	0	0	0
song phương	bipartite	0	0	0
sốt sắng	fervid	0	0	0
sốt sắng	zealous	0	0	0
Souffle	soufflé	0	0	0
sự ám ảnh	obsession	0	0	0
sự ăn cướp	rapine	0	0	0
sự ăn năn	penitence	0	0	0
sự ăn năn	contrition	0	0	0
sự ân xá	amnesty	0	0	0
sự bắt chước	mimesis	0	0	0
sự bắt chước đùa	travesty	0	0	0
sự bất công	iniquity	0	0	0
sự bắt đầu	genesis	0	0	0
sự bất thường	caprice	0	0	0
sự bày tỏ	effusion	0	0	0
sự bày tỏ	avowal	0	0	0
sự biên địa chỉ	superscript	0	0	0
sự biến hình	metamorphosis	0	0	0
sự biết trước	precognition	0	0	0
sự bỏ	erasure	0	0	0
sự bỏ bớt	elision	0	0	0
sự bỏ đạo	apostasy	0	0	0
sự bội tín	perfidy	0	0	0
sự buôn bán tơ lụa	mercery	0	0	0
sự cải bướng	cavil	0	0	0
sự cải thiện	amelioration	0	0	0
sự cãm giác	sentience	0	0	0
sự cần mẩn	sedulity	0	0	0
sự cẩn thận	parsimony	0	0	0
sự căng thẳng	tensility	0	0	0
sự cao thượng	ennoblement	0	0	0
sự cắt cây	topiary	0	0	0
sự cắt đi	amputation	0	0	0
sự chạy vòng quanh	volte	0	0	0
sự chết	doom	0	0	0
sự chia hai	dichotomy	0	0	0
sự chia làm ba phần	trichotomy	0	0	0
sự chiếu cố	condescension	0	0	0
sự chiếu lại	reverberation	0	0	0
sự chồng lên nhau	superposition	0	0	0
sự chóng mặt	vertigo	0	0	0
sự có sức mạnh	virility	0	0	0
sự cung cấp lương thực	purveyance	0	0	0
sự cứu rỗi	salvation	0	0	0
sự đánh số trang	pagination	0	0	0
sự dao động	oscillation	0	0	0
sự đào ngũ	desertion	0	0	0
sự đặt cạnh nhau	juxtaposition	0	0	0
sự đau	malady	0	0	0
sự đau cơ mô	dystrophy	0	0	0
sự đầu thai	reincarnation	0	0	0
sự đẩy tới	propulsion	0	0	0
sự đề nghị	overture	0	0	0
sự đi vòng quanh	circumvolution	0	0	0
sự điều độ	moderation	0	0	0
sự độc quyền	monopoly	0	0	0
sự độc tính thụ thai	parthenogenesis	0	0	0
sự đổi mới	innovation	0	0	0
sự đồng thuận	consensus	0	0	0
sự đóng trại	encampment	0	0	0
sự đồng ý	fiat	0	0	0
sự đốt bằng sắt	cauterize	0	0	0
sự đứng đắn	rectitude	0	0	0
sự duy trì chủ nghĩa	gnosticism	0	0	0
sự ép kim loại	lamination	0	0	0
sự ghét kết hôn	misogamy	0	0	0
sứ giả	messenger	0	0	0
sự giả vờ	pretense	0	0	0
sự giải phóng	manumission	0	0	0
sự giải trí	entertainment	0	0	0
sự giam cầm	immurement	0	0	0
sự giao hợp	copulation	0	0	0
sự giựt mình	inquietude	0	0	0
sự hăng hái	fervor	0	0	0
sự hiểm ác	malignancy	0	0	0
sự hóa thành xương	ossification	0	0	0
sự hoang phí	prodigality	0	0	0
sự hồi hộp	palpitation	0	0	0
sự hôn mê	torpor	0	0	0
sự hợp vệ sinh	salubrity	0	0	0
sự kê khai điều khoản	capitulation	0	0	0
sự khám nhà	perquisition	0	0	0
sự khổ tâm	tribulation	0	0	0
sự khôn ngoan	prudence	0	0	0
sự không nhận	recantation	0	0	0
sự kiêng cử	abstention	0	0	0
sự kỳ thị	stigma	0	0	0
sự làm ác	malfeasance	0	0	0
sự làm tròn	acquittal	0	0	0
sự lập lại	repetition	0	0	0
sự lên men	zymosis	0	0	0
sự liên hệ	concatenation	0	0	0
sự lồi ra	protrusion	0	0	0
sự lúc lắc	vacillation	0	0	0
sự lưu đày	ostracism	0	0	0
sự ly giáo	schism	0	0	0
Sự mâu thuẫn	ambivalence	0	0	0
sự may vá	suture	0	0	0
sự minh mẫn	clairvoyance	0	0	0
sự ngâm thơ từng vế	scansion	0	0	0
sự ngây ngất	ecstasy	0	0	0
sự nghe bịnh	auscultation	0	0	0
sự nghiền	trituration	0	0	0
sự nhai lại	rumination	0	0	0
sự nhậm chức	investiture	0	0	0
sự nhăn nheo	corrugation	0	0	0
sự nhận thức	cognizance	0	0	0
sự nhớ lại	reminiscence	0	0	0
sự nổi loạn	sedition	0	0	0
sự nói nhiều	loquacity	0	0	0
sự phạm tội	sacrilege	0	0	0
sự phạt vạ	amercement	0	0	0
sự quá nhiều	profusion	0	0	0
sự quấn lại	convolution	0	0	0
sự quấy rầy	obtrusion	0	0	0
sự quên	pretermission	0	0	0
sự ra hiệu	semaphore	0	0	0
sự rửa lở	abstersion	0	0	0
sự rửa tội ở phái tin lành	anabaptist	0	0	0
sự run rẩy	tremor	0	0	0
sự rung chuyển	concussion	0	0	0
sự rung chuyển	trepidation	0	0	0
sự sai lầm	anachronism	0	0	0
sự sanh đẻ	procreation	0	0	0
sự sâu xa	profundity	0	0	0
sự say mê âm nhạc	philharmonic	0	0	0
sự sỉ nhục	ignominy	0	0	0
sự sờ mó	palpation	0	0	0
sự sưng lên	intumescence	0	0	0
sự sưng lên	tumefaction	0	0	0
sự suy đồi	declination	0	0	0
sự tái phạm	recidivism	0	0	0
sự tán dương	laudation	0	0	0
sự tăng	augmentation	0	0	0
sự tăng thêm	intension	0	0	0
sự tẩy	catharsis	0	0	0
sự tẩy	cathartic	0	0	0
sự tham tàn	rapacity	0	0	0
sự thành công	success	0	0	0
sự thay đổi đời sống	vicissitude	0	0	0
sự thèm thuồng	avidity	0	0	0
sự thỉnh nguyện	invocation	0	0	0
sự thô tục	cynicism	0	0	0
sự thở vào	insufflation	0	0	0
sự thỏa hiệp	entente	0	0	0
sự thông minh	sagacity	0	0	0
sự thù hận	rancor	0	0	0
sự thủ tiêu	cassation	0	0	0
sự thừa nhận	approbation	0	0	0
sự thức đêm	vigil	0	0	0
sự tiếp đải ân cần	suavity	0	0	0
sự tiết lộ	revelation	0	0	0
sự tiêu hóa	peptic	0	0	0
sự tiêu nhập	repercussion	0	0	0
sự tìm kiếm	quest	0	0	0
sự tỉnh táo	sanity	0	0	0
sự tôn kính	veneration	0	0	0
sự trả nợ	acquittance	0	0	0
sự trác táng	profligacy	0	0	0
sự trái với ý kiến	heterodoxy	0	0	0
sự tràn lan	suffusion	0	0	0
sự triệu tập	convocation	0	0	0
sự trừng phạt	retribution	0	0	0
sự từ chối khéo	subterfuge	0	0	0
sự tự tin	confidence	0	0	0
sự tưới nước	perfusion	0	0	0
sự tương đương	equivalence	0	0	0
sự tựu lại	agglutination	0	0	0
sự tuyên cáo	fulmination	0	0	0
sự ứ	stasis	0	0	0
sự uốn cong	curvature	0	0	0
sự uốn cong	flexion	0	0	0
sự uốn cong	inflection	0	0	0
sự vận động	locomotion	0	0	0
sự vận động	movement	0	0	0
sự vận tải	portage	0	0	0
sự vi phạm	infraction	0	0	0
sự vui vẻ	rapture	0	0	0
sự xác nhận	confirmation	0	0	0
sự xoắn lại	torsion	0	0	0
sự yên lặng	quiescence	0	0	0
sự yên lặng	quietude	0	0	0
sửa	emend	0	0	0
sức chịu đựng	stamina	0	0	0
sức mạnh tổng hợp	synergy	0	0	0
sức sống	vitality	0	0	0
sụn nhẫn	cricoid	0	0	0
sung	fig	0	0	0
sùng bái	cult	0	0	0
sùng đạo	pious	0	0	0
sùng đạo	devout	0	0	0
sưng lên	tumid	0	0	0
suy mòn	cachexia	0	0	0
suy nghĩ	ponder	0	0	0
suy nhược	attenuate	0	0	0
tạ	quintal	0	0	0
tác giả	author	0	0	0
tắc mạch	embolic	0	0	0
tách	disassociate	0	0	0
Tách	disassociation	0	0	0
tách ra, chia ra	separate	0	0	0
tách rời ra	dissociative	0	0	0
tài bắt chước	mimetic	0	0	0
tái chinh phục	reconquest	0	0	0
tái hiện	revisionary	0	0	0
tài hùng biện	eloquence	0	0	0
tái khẳng định	reassertion	0	0	0
tái nhập học	readmission	0	0	0
tái phạm	relapse	0	0	0
tài xế	chauffeur	0	0	0
tái xuất	recur	0	0	0
tạm	provisional	0	0	0
tam giác cạnh không đều	scalene triangle	0	0	0
tạm giam	detention	0	0	0
tâm lý	psyche	0	0	0
tắm rửa	lave	0	0	0
tấm thảm	tapis	0	0	0
tâm thần	mental	0	0	0
tâm thần	psychotropic	0	0	0
tâm thần phân liệt	schizophrenia	0	0	0
tạm thời	temporary	0	0	0
tạm thời	transient	0	0	0
tạm thời	transitory	0	0	0
tâm trạng vui tươi	jocundity	0	0	0
tân đảng viên	neophyte	0	0	0
tán gái	philander	0	0	0
tận tâm	conscientious	0	0	0
tàn tật	infirm	0	0	0
tán thành bột	pulverize	0	0	0
tận thế	apocalypse	0	0	0
tán thưởng	eulogy	0	0	0
tăng cường	intensification	0	0	0
tầng đối lưu	troposphere	0	0	0
tăng lên	accrete	0	0	0
tầng nhiệt	thermosphere	0	0	0
tăng thân nhiệt	hyperthermia	0	0	0
tăng thêm	accretion	0	0	0
tầng tỉnh khí	stratosphere	0	0	0
tăng ure huyết	azotemia	0	0	0
tánh ân cần	complaisant	0	0	0
tánh bồng bột	ebullient	0	0	0
tánh cách	genitive	0	0	0
tánh cứng đầu	pertinacity	0	0	0
tánh ghét đàn bà	misogyny	0	0	0
tánh ghét đời	misanthropy	0	0	0
tánh hay làm phước	beneficence	0	0	0
tánh hòa nhả	benignity	0	0	0
tánh thận trọng	reticence	0	0	0
tánh thờ ơ	nonchalance	0	0	0
tạo hóa	providence	0	0	0
tao nhã	comity	0	0	0
tạo tác	artifact	0	0	0
tập đoàn	corporation	0	0	0
tập họp	muster	0	0	0
tập tin	file	0	0	0
tật ăn cắp	kleptomania	0	0	0
tật hay nói dối	mendacity	0	0	0
tắt kinh	menopause	0	0	0
tật nhỏ đầu	microcephaly	0	0	0
tật riêng	idiosyncrasy	0	0	0
tàu ngầm	submarine	0	0	0
tẩy độc	fumigation	0	0	0
tẩy rửa	detergency	0	0	0
tẩy xóa	erase	0	0	0
tế bào chất	cytoplasm	0	0	0
tế bào hủy xương	osteoclast	0	0	0
tê mê	torpid	0	0	0
tế nhị	subtle	0	0	0
tên giả	pseudonym	0	0	0
tên lửa	missile	0	0	0
tha	excuse	0	0	0
tha	exculpate	0	0	0
tha	condone	0	0	0
tha	exonerate	0	0	0
tha phách	heterodyne	0	0	0
thác loạn	aberration	0	0	0
thác nước	cascade	0	0	0
thạch	petrology	0	0	0
thạch học	petrographic	0	0	0
thạch nhũ dưới	stalagmite	0	0	0
thạch nhũ trên	stalactite	0	0	0
thạch quyển	lithosphere	0	0	0
thái	ergonomics	0	0	0
Thái Bình Dương	Pacific Ocean	0	0	0
thai sản	maternity	0	0	0
thấm	repellent	0	0	0
tham ăn	voracious	0	0	0
thâm căn cố đế	inveterate	0	0	0
thăm dò	probe	0	0	0
tham dự	participate	0	0	0
tham gia	adhere	0	0	0
tham gia	join	0	0	0
tham gia	attend	0	0	0
tham khảo	refer	0	0	0
thảm khốc	catastrophic	0	0	0
tham lam	rapacious	0	0	0
tham lam	raptorial	0	0	0
tham mưu	advisory	0	0	0
thấm nhuần	instill	0	0	0
thấm qua	percolate	0	0	0
tham số	parameter	0	0	0
thảm thêu	tapestry	0	0	0
thâm thúy	profound	0	0	0
thám tử	emissary	0	0	0
thẩm vấn	interrogation	0	0	0
thấm vào	permeate	0	0	0
thấm vào	pervade	0	0	0
thăm viếng	visitation	0	0	0
tham vọng	avaricious	0	0	0
thân	incarnation	0	0	0
thận	renal	0	0	0
than antraxit	anthracite	0	0	0
thân binh	partisan	0	0	0
Thân cây	trunk	0	0	0
than chì	graphite	0	0	0
thân giao	conversant	0	0	0
thần giao cách cãm	telepathy	0	0	0
Thần hệ	theogony	0	0	0
thần hiển	theophany	0	0	0
thần hôn nhân	hymen	0	0	0
thần khổng lồ một mắt	cyclops	0	0	0
thần kinh	nerve	0	0	0
thần kinh	neural	0	0	0
thần kinh đệm	glial	0	0	0
thần kinh học	neurology	0	0	0
thần kinh học	neurologist	0	0	0
thần kinh viêm	neuritis	0	0	0
thần linh	spirit	0	0	0
thân mật	cordial	0	0	0
thân mật	colloquial	0	0	0
thân mềm	cephalopod	0	0	0
thân rễ	rhizome	0	0	0
thân thuộc	affinity	0	0	0
thắng	vanquish	0	0	0
tháng Giêng	January	0	0	0
thẳng mặt	frontal	0	0	0
thang máy	elevator	0	0	0
tháng mười một	November	0	0	0
tháng Tám	august	0	0	0
thẳng thắn	direct	0	0	0
thánh	saint	0	0	0
thành bầy	gregarious	0	0	0
thành công	succeed	0	0	0
thanh danh	kudos	0	0	0
thánh điện	chancel	0	0	0
thành hóa	sanctify	0	0	0
thánh kinh	scripture	0	0	0
thanh mạc	serosa	0	0	0
thành phần	component	0	0	0
thanh sắt nung đỏ	cautery	0	0	0
thành tâm	devotion	0	0	0
thành thật	probity	0	0	0
thành tích	achievement	0	0	0
thanh tra	inspect	0	0	0
thanh trừng	purge	0	0	0
thảo dược	herbal	0	0	0
thảo luận	discussion	0	0	0
thập giới	Decalogue	0	0	0
thấp hèn	ignoble	0	0	0
thấp khớp	rheumatic	0	0	0
thấp khớp	rheumatology	0	0	0
thập kỷ	decade	0	0	0
tháp môn ở ai cập	pylon	0	0	0
tháp tự	epenthetic	0	0	0
Thất bại	fail	0	0	0
thất học	illiterate	0	0	0
thất hứa	renege	0	0	0
thắt ống dẫn tinh	vasectomy	0	0	0
thật thà	candid	0	0	0
thật thà	veracious	0	0	0
thay đổi	fluctuate	0	0	0
thay thế	supersede	0	0	0
thay thế	substitute	0	0	0
thầy tu	monk	0	0	0
thế cân bằng	equilibrium	0	0	0
thể đĩa	apothecium	0	0	0
thể dục	gymnastics	0	0	0
thể dục mềm dẻo	calisthenics	0	0	0
thế hệ	generation	0	0	0
thể khoang	coelom	0	0	0
thể tháo gia	gy\mnast	0	0	0
thể vàng	corpus luteum	0	0	0
thêm	extra	0	0	0
thêm	append	0	0	0
thêm	plus	0	0	0
thèm ăn	appetite	0	0	0
thêm vào	intercalate	0	0	0
theo	conform	0	0	0
theo chiều dọc	vertical	0	0	0
theo điều kiện	provisory	0	0	0
theo đuổi	pursue	0	0	0
thhuộc về lảnh đạm	phlegmatic	0	0	0
thì đấy	voilà	0	0	0
thi kế	chronometer	0	0	0
thị thực	visa	0	0	0
thị trường	market	0	0	0
thị trưởng	mayor	0	0	0
thích hơn	prefer	0	0	0
thích hợp	apposite	0	0	0
thích hợp	appropriate	0	0	0
thích hợp	pertinent	0	0	0
thích khoái lạc	voluptuary	0	0	0
thiếc	stannous	0	0	0
thiên hà	galactic	0	0	0
thiên hướng	penchant	0	0	0
thiên niên kỷ	millennium	0	0	0
thiên phú	innate	0	0	0
Thiên tài	genius	0	0	0
thiên văn học	astronomy	0	0	0
thiết bị	appliance	0	0	0
thiết bị đầu cuối	terminal	0	0	0
thiết kế	design	0	0	0
thiếu não	anencephaly	0	0	0
thiêu ra tro	incineration	0	0	0
thiểu số	minority	0	0	0
thiểu số chánh trị	oligarchy	0	0	0
thiếu tự tin	diffident	0	0	0
thính giác	auditory	0	0	0
thính học	audiology	0	0	0
thính phòng	auditorium	0	0	0
Thịnh vượng	prosperous	0	0	0
thịt bò	beef	0	0	0
thịt heo	pork	0	0	0
thịt nai	venison	0	0	0
thịt phi lê	fillet	0	0	0
thơ	verse	0	0	0
thô bạo	dismissive	0	0	0
thơ bốn câu	quatrain	0	0	0
thơ chánh thức	missive	0	0	0
thợ hàn chì	plumber	0	0	0
thô lỗ	rude	0	0	0
thô lổ	asperity	0	0	0
thô sơ	rudimentary	0	0	0
thơ ý đại lợi từng đoạn	canzone	0	0	0
thỏa hiệp	compromise	0	0	0
thoái hóa	retrograde	0	0	0
thoái hóa đốt sống	spondylosis	0	0	0
thoáng qua	fugacious	0	0	0
thoi	orthorhombic	0	0	0
thời đại đồ đá cũ	Paleolithic era	0	0	0
thời gian	duration	0	0	0
thời gian	temporal	0	0	0
thôi miên	hypnosis	0	0	0
thôi miên	hypnotherapy	0	0	0
thôi miên	hypnotize	0	0	0
thói quen	habit	0	0	0
thời thơ ấu	infancy	0	0	0
thời trang	fashion	0	0	0
thơm	odorous	0	0	0
thông báo	inform	0	0	0
thông điệp	message	0	0	0
thống đốc	exarch	0	0	0
thống đốc	gubernatorial	0	0	0
thông đồng	collude	0	0	0
thông gió	ventilation	0	0	0
thống kê	statistic	0	0	0
thông minh	clairvoyant	0	0	0
thống nhất	uniformity	0	0	0
thống nhất	unity	0	0	0
thống nhất đất nước	reunification	0	0	0
thông qua	via	0	0	0
thông tin	credentials	0	0	0
thống trị	dominate	0	0	0
thống trị	reign	0	0	0
thông ước	commensurable	0	0	0
thóp	fontanelle	0	0	0
thử	attempt	0	0	0
thứ ba	tertiary	0	0	0
thủ công	artisan	0	0	0
thứ dã cầm	dulcimer	0	0	0
thủ đô	capital	0	0	0
thủ đô	metropolis	0	0	0
thụ động	passive	0	0	0
thù ghét	disgust	0	0	0
thư giãn	relaxation	0	0	0
thứ hai	second	0	0	0
thu hồi	revocation	0	0	0
thu hút	attract	0	0	0
thư ký	amanuensis	0	0	0
thú làm việc	gusto	0	0	0
thứ ngọc hồng bảo	spinel	0	0	0
thu nhiệt	endotherm	0	0	0
thu nhiệt	endothermic	0	0	0
thủ phạm	culprit	0	0	0
thụ phấn	pollination	0	0	0
thụ phấn nhờ gió	anemophily	0	0	0
thư pháp	calligraphy	0	0	0
thử thách	challenge	0	0	0
thủ thư	librarian	0	0	0
thụ tinh	insemination	0	0	0
thứ tự	ordinal	0	0	0
thử vai	audition	0	0	0
thú vật	animal	0	0	0
thử việc	probation	0	0	0
thư viện	library	0	0	0
thừa kế	heredity	0	0	0
thừa kế	inherit	0	0	0
thừa nhận	endorse	0	0	0
thừa nhận	admit	0	0	0
thuật cắt hạch	tonsillectomy	0	0	0
thuật chạm đá	glyptic	0	0	0
thuật đánh máy chữ	dactylology	0	0	0
thuật độn xác	taxidermy	0	0	0
thuật giải phẩu sinh thể	vivisection	0	0	0
Thuật ngữ	glossary	0	0	0
thuật ngữ	terminology	0	0	0
thuật sơn nhiều màu	polychrome	0	0	0
thuật xem tướng mạo	physiognomy	0	0	0
thực bào	phagocyte	0	0	0
thực bào	phagocytosis	0	0	0
thực bào	phagosome	0	0	0
thúc đẩy	impulse	0	0	0
thúc đẩy	impetus	0	0	0
thực dụng	utilitarian	0	0	0
thực quản	esophagitis	0	0	0
thực vật hạt kín	angiosperm	0	0	0
thực vật hạt trần	gymnosperm	0	0	0
thực vật khí hậu học	phenology	0	0	0
thực vật phù du	phytoplankton	0	0	0
thuê nhà	tenancy	0	0	0
thúi	fetid	0	0	0
thủng	perforation	0	0	0
thùng lường than	chaldron	0	0	0
thuốc an thần	sedative	0	0	0
thuộc bịnh hoa liểu	venereal	0	0	0
thuốc có tác dụng	neurotic	0	0	0
thuộc địa	colony	0	0	0
thuốc diệt cỏ	herbicide	0	0	0
thuốc ỉa	aperient	0	0	0
thuốc làm rụng lông	depilatory	0	0	0
thuốc màu	pigment	0	0	0
thuốc mê	narcotic	0	0	0
thuốc mửa	vomitory	0	0	0
thuốc nhuận tràng	laxative	0	0	0
thuộc phạm vi	cognizable	0	0	0
thuộc phép lục thập phân	sexennial	0	0	0
thuốc rượu	tincture	0	0	0
thuốc súc miệng	gargle	0	0	0
thước trắc vi	micrometer	0	0	0
thuốc trị bá bịnh	panacea	0	0	0
thuộc về	pertain	0	0	0
thuộc về bách nghệ	polytechnic	0	0	0
thuộc về bạo động	seditious	0	0	0
thuộc về bụng	ventral	0	0	0
thuộc về chiến tranh	belligerent	0	0	0
thuộc về chữ hoa	uncial	0	0	0
thuộc về cổ tiền học	numismatic	0	0	0
thuộc về cú pháp	syntactic	0	0	0
thuộc về da	cutaneous	0	0	0
thuộc về đầu	cephalic	0	0	0
thuộc về dê	caprine	0	0	0
thuộc về đời xưa	quondam	0	0	0
thuộc về đuôi	caudal	0	0	0
thuộc về giáo hội	ecclesiastic	0	0	0
thuộc về háng	sciatic	0	0	0
thuộc về hậu chẫm	occipital	0	0	0
thuộc về hồng thủy	diluvial	0	0	0
thuộc về huy chương	heraldic	0	0	0
thuộc về khoa học	scientific	0	0	0
thuộc về khuynh hướng	tendentious	0	0	0
thuộc về kiêng cử	abstinent	0	0	0
thuộc về loài gấu	ursine	0	0	0
thuộc về loài trừu	ovine	0	0	0
thuộc về lợn	porcine	0	0	0
thuộc về lý luận	theoretic	0	0	0
thuộc về mắt	ocular	0	0	0
thuộc về mắt	ophthalmic	0	0	0
thuộc về màu sắc	chromatic	0	0	0
thuộc về mẹ	maternal	0	0	0
thuộc về mùa xuân	vernal	0	0	0
thuộc về người điên	lunatic	0	0	0
Thuộc về người Mỹ gốc Panama	Pan-American	0	0	0
thuộc về nhiệt	caloric	0	0	0
thuộc về như môi	labial	0	0	0
thuộc về quí tộc	nobiliary	0	0	0
thuộc về sông	fluvial	0	0	0
thuộc về sư tử	leonine	0	0	0
thuộc về tân thạch khí thời đại	Neolithic	0	0	0
thuộc về tàn tích	vestigial	0	0	0
thuộc về thiên thể	sidereal	0	0	0
thuộc về thợ may	sartorial	0	0	0
thuộc về thuốc nhuộm	tinctorial	0	0	0
thuộc về thượng đế	supernal	0	0	0
thuộc về tiền bạc	pecuniary	0	0	0
thuộc về tinh túy	quintessential	0	0	0
thuộc về tôn giáo pháp đình	inquisitorial	0	0	0
thuộc về trái cảm lãm	olivary	0	0	0
thuộc về trí nhớ	mnemonic	0	0	0
thuộc về triết học	immanence	0	0	0
thuốc vẻ trộn keo	gouache	0	0	0
thuộc về tượng trưng	emblematic	0	0	0
thuộc về vô thần	atheistic	0	0	0
thuộc về vòi	tentacular	0	0	0
thuộc về vú	mammary	0	0	0
thuộc về xác thịt	carnal	0	0	0
thuộc về xương sườn	costal	0	0	0
thượng bì	epithelium	0	0	0
thường dân	civilian	0	0	0
thương hại	commiseration	0	0	0
thương hàn	typhoid	0	0	0
thường lệ	usual	0	0	0
thương mại	commerce	0	0	0
thương mại	commercial	0	0	0
thượng nghị sĩ	senator	0	0	0
thượng tâm	epicardium	0	0	0
thương thuyền	merchant	0	0	0
thương tổn tinh thần	traumatize	0	0	0
thủy canh	hydroponic	0	0	0
thủy hóa vật	hydrate	0	0	0
thủy lực	hydraulics	0	0	0
thủy phân	hydrolysis	0	0	0
thủy sản	aquatic	0	0	0
thủy tân	Eocene	0	0	0
thủy tinh thể	vitreous	0	0	0
thủy văn	hydrology	0	0	0
thuyền có ba từng chèo	trireme	0	0	0
thuyên giảm	remission	0	0	0
thuyết bất khả tri	agnostic	0	0	0
thuyết địa tâm	geocentrism	0	0	0
thuyết động lực	dynamism	0	0	0
thuyết hư vô	nihilism	0	0	0
thuyết khỏa thân	nudist	0	0	0
thuyết phục	persuasion	0	0	0
thuyết phục	convince	0	0	0
thuyết thần cũng giống người	anthropomorphism	0	0	0
thuyết vô thần	atheism	0	0	0
tỉ lệ	scale	0	0	0
tỉ trọng	density	0	0	0
tích cực	positive	0	0	0
tích lũy	accrue	0	0	0
tiêm chủng	vaccination	0	0	0
tiềm năng	potential	0	0	0
tiệm thuốc	pharmacy	0	0	0
tiền	levy	0	0	0
tiền ác tính	premalignant	0	0	0
tiến bộ, tiến trình	progress	0	0	0
tiền công của bác sĩ	honorarium	0	0	0
tiện dân	plebeian	0	0	0
tiên đề	premise	0	0	0
tiền đề	premiss	0	0	0
tiến độ	tempo	0	0	0
tiền gửi	deposit	0	0	0
tiến hành	proceed	0	0	0
tiển hành	valediction	0	0	0
tiền hôn nhân	prenuptial	0	0	0
tiện lợi	convenient	0	0	0
tiên lượng	prognosis	0	0	0
tiền phạt	forfeit	0	0	0
tiền tệ	currency	0	0	0
tiền thưởng	gratuity	0	0	0
tiên tri	vaticinate	0	0	0
tiếng Đức	German	0	0	0
tiếng nổ	explosion	0	0	0
tiếng ồn ào	tumult	0	0	0
tiếng trầm	barytone	0	0	0
tiếng trống đánh thức mỗi buổi sáng	reveille	0	0	0
tiếng xưa	archaism	0	0	0
tiếp đầu ngữ	prefix	0	0	0
tiếp hợp	enclitic	0	0	0
tiếp hợp	zygomycete	0	0	0
tiếp tế lương thực	commissariat	0	0	0
tiếp theo	subsequent	0	0	0
tiếp tục	continuation	0	0	0
tiếp tục	continue	0	0	0
tiếp tuyến	tangent	0	0	0
tiếp xúc	contact	0	0	0
tiết kiệm	provident	0	0	0
tiết lộ	divulge	0	0	0
tiêu	digest	0	0	0
tiểu ban	subcommittee	0	0	0
tiểu bang	state	0	0	0
tiêu biểu	typify	0	0	0
tiểu bộ khỉ mũi hẹp	catarrhine	0	0	0
tiêu chuẩn	criterion	0	0	0
tiêu cơ vân	rhabdomyolysis	0	0	0
tiêu cực	negative	0	0	0
tiêu điểm	focal	0	0	0
tiêu hao	attrition	0	0	0
Tiêu Hóa	gastroenterology	0	0	0
tiểu thiệt	epiglottis	0	0	0
tìm tòi	disquisition	0	0	0
tinh	seminal	0	0	0
tính	gender	0	0	0
tính	compute	0	0	0
tĩnh	static	0	0	0
tỉnh	province	0	0	0
tình anh em	fraternity	0	0	0
tình bạn thân thiết	camaraderie	0	0	0
tính bất tử	immortality	0	0	0
tính cách lạt lẻo	vapidity	0	0	0
tính cách rườm rà	verbosity	0	0	0
tính cách tầm thường	platitude	0	0	0
tính cân xứng	symmetry	0	0	0
tính cao thượng	nobility	0	0	0
tính chất giống nhau	congenial	0	0	0
tinh dịch	semen	0	0	0
tinh dịch	sperm	0	0	0
tính đúng	propriety	0	0	0
tính khoa trương	tumidity	0	0	0
